class,order,family,genus,specificEpithet,12S,16S,COI,cytB,ITS,matK,psbA-trnH,rbcL,cpGenome_total,mtGenome_total,nucGenome_total,otherLoci_total,total_sequences,cpGenome_GB,mtGenome_GB,nucGenome_GB,otherLoci_GB,cpGenome_RS,mtGenome_RS,nucGenome_RS,otherLoci_RS
Arachnida,Araneae,Sparassidae,Holconia,immanis,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Holconia,hirsuta,0,5,0,0,3,0,0,0,0,0,0,15,23,0,0,0,15,0,0,0,0
Arachnida,Araneae,Sparassidae,Holconia,insignis,0,3,0,0,3,0,0,0,0,0,0,9,15,0,0,0,9,0,0,0,0
Arachnida,Araneae,Sparassidae,Holconia,nigrigularis,0,4,0,0,3,0,0,0,0,0,0,9,16,0,0,0,9,0,0,0,0
Arachnida,Araneae,Sparassidae,Holconia,sp.,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Isopeda,leishmanni,0,2,0,0,2,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,0
Arachnida,Araneae,Sparassidae,Isopeda,montana,0,1,0,0,1,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Isopeda,villosa,0,5,0,0,5,0,0,0,0,0,0,13,23,0,0,0,13,0,0,0,0
Arachnida,Araneae,Sparassidae,Isopeda,vasta,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Isopeda,parnabyi,1,1,1,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Isopedella,cana,0,1,0,0,2,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,0
Arachnida,Araneae,Sparassidae,Isopedella,conspersa,0,1,0,0,1,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Isopedella,maculosa,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Isopedella,pessleri,0,3,0,0,3,0,0,0,0,0,0,9,15,0,0,0,9,0,0,0,0
Arachnida,Araneae,Sparassidae,Isopedella,tindalei,0,2,0,0,1,0,0,0,0,0,0,6,9,0,0,0,6,0,0,0,0
Arachnida,Araneae,Sparassidae,Leucorchestris,arenicola,0,1,2,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Micrommata,virescens,0,3,14,0,0,0,0,0,0,0,0,3,20,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Micrommata,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Micrommata,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Micrommata,aljibica,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Neosparassus,punctatus,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Neosparassus,calligaster,0,4,0,0,4,0,0,0,0,0,0,10,18,0,0,0,10,0,0,0,0
Arachnida,Araneae,Sparassidae,Neosparassus,rutilus,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neosparassus,salacius,0,2,0,0,2,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,0
Arachnida,Araneae,Sparassidae,Neosparassus,sp.,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,1,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,elverde,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,elverde,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,1,0,0,1,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,1,0,0,1,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,1,0,1,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,1,1,0,1,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,baoruco,0,1,2,0,1,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,bicolor,0,1,10,0,13,0,0,0,0,0,0,28,52,0,0,0,28,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,bryantae,0,1,2,0,2,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,cachote,0,0,3,0,3,0,0,0,0,0,0,4,10,0,0,0,4,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,saetosa,0,5,4,0,7,0,0,0,0,0,0,15,31,0,0,0,15,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,taino,0,7,9,0,12,0,0,0,0,0,0,33,61,0,0,0,33,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,turquino,0,0,3,0,4,0,0,0,0,0,0,9,16,0,0,0,9,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,3,0,1,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,sp.,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Neostasina,elverde,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,argelasius,0,1,3,0,0,0,0,0,0,0,0,2,6,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,auricomis,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,giganteus,0,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,lamarcki,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sanguinifrons,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,bibranchiatus,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,lacticolor,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sanctivincenti,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,scalptor,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,tener,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sanctivincenti,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sanctivincenti,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sanctivincenti,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sanctivincenti,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sanctivincenti,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,1,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,0,0,1,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,1,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,0,0,1,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,1,0,1,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,1,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,1,0,1,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,0,0,1,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,1,0,1,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,3,0,0,3,0,0,0,0,0,0,4,10,0,0,0,4,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,6,1,0,4,0,0,0,0,0,0,7,18,0,0,0,7,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,10,6,0,9,0,0,0,0,0,0,23,48,0,0,0,23,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,5,0,0,3,0,0,0,0,0,0,4,12,0,0,0,4,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,mahabangkawitus,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,canariensis,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,suavis,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Olios,sp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Palystella,namaquensis,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Palystella,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Palystes,castaneus,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Palystes,superciliosus,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Panaretella,sp.,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Pandercetes,sp.,0,1,1,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Parapalystes,cultrifer,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Pediana,horni,0,2,0,0,3,0,0,0,0,0,0,9,14,0,0,0,9,0,0,0,0
Arachnida,Araneae,Sparassidae,Pediana,regina,0,3,0,0,3,0,0,0,0,0,0,9,15,0,0,0,9,0,0,0,0
Arachnida,Araneae,Sparassidae,Pediana,tenuis,0,3,0,0,3,0,0,0,0,0,0,9,15,0,0,0,9,0,0,0,0
Arachnida,Araneae,Sparassidae,Polybetes,pythagoricus,1,1,3,0,0,0,0,0,0,0,0,7,12,0,0,0,7,0,0,0,0
Arachnida,Araneae,Sparassidae,Polybetes,rapidus,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudomicrommata,sp.,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudomicrommata,sp.,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudomicrommata,longipes,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,namkhan,0,0,11,0,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,confusa,0,1,2,0,1,0,0,0,0,0,0,2,6,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,prompta,0,0,6,0,0,0,0,0,0,0,0,2,8,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,emei,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,signata,0,0,32,0,6,0,0,0,0,0,0,13,51,0,0,0,13,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,virgata,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,bibulba,0,0,56,0,9,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,bicruris,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,cangschana,0,0,49,0,3,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,daliensis,0,0,8,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,digitata,0,0,4,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,gibberosa,0,0,31,0,3,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,interposita,0,0,20,0,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,kunmingensis,0,0,10,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,lushanensis,0,0,6,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,mediana,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,recta,0,0,7,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,rivicola,0,0,12,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,roganda,0,0,19,0,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,semiannulata,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,serrata,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sinapophysis,0,0,59,0,3,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,spiculata,0,0,23,0,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,tiantangensis,0,0,6,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,yunnanensis,0,0,61,0,8,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,19,0,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,33,0,6,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,17,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,23,0,6,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,5,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,8,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,16,0,6,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,11,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sp.,1,1,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,peronata,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,sicyoidea,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,kasariana,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0
Arachnida,Araneae,Sparassidae,Pseudopoda,cheppe,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Arachnida,Araneae,Sparassidae,Quemedice,enigmaticus,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Rhitymna,pinangensis,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Rhitymna,sp.,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Rhitymna,sp.,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Sinopoda,sp.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Arachnida,Araneae,Sparassidae,Sinopoda,koreana,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Sinopoda,stellatops,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
Arachnida,Araneae,Sparassidae,Sinopoda,tham,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
